x,y,y_simulated,residual
-1.0752973556518557,-0.3524448275566101,-0.36793985224642656,0.01549502468981645
-1.075153946876526,-0.3524553775787353,-0.3679288537062946,0.015473476127559282
-1.0748095512390137,-0.3524805903434753,-0.3679023905656287,0.015421800222153392
-1.0743539333343506,-0.3525137603282928,-0.36786727225165883,0.015353511923366037
-1.0737152099609375,-0.3525598645210266,-0.3678178314698882,0.015257966948861612
-1.0728719234466553,-0.3526201248168945,-0.3677521824727481,0.015132057655853626
-1.07204008102417,-0.3526788353919983,-0.36768700723080827,0.01500817183880998
-1.0706837177276611,-0.3527730405330658,-0.36757984616819284,0.01480680563512704
-1.069809079170227,-0.3528327047824859,-0.3675101590747366,0.014677454292250702
-1.0670474767684937,-0.3530158400535583,-0.3672871110716879,0.014271271018129583
-1.0637807846069336,-0.3532219529151916,-0.36701734018706345,0.01379538727187185
-1.061239242553711,-0.3533744215965271,-0.3668029984590212,0.013428576862494102
-1.0610958337783811,-0.353382796049118,-0.36679078761455386,0.013407991565435873
-1.0607514381408691,-0.3534028530120849,-0.3667614124620896,0.013358559450004692
-1.060295820236206,-0.3534291982650757,-0.366722440283084,0.0132932420180083
-1.0600342750549316,-0.3534442186355591,-0.3667000117032443,0.013255793067685206
-1.059657096862793,-0.353465735912323,-0.36666759412196825,0.013201858209645256
-1.0588138103485107,-0.3535132706165313,-0.3665948037116089,0.013081533095077591
-1.0579819679260254,-0.3535594642162323,-0.3665225785478019,0.012963114331569603
-1.0566256046295166,-0.3536330759525299,-0.36640391065731936,0.012770834704789458
-1.055833101272583,-0.3536751866340637,-0.36633405734252644,0.012658870708462722
-1.0557509660720823,-0.3536794781684875,-0.3663267958819242,0.01264731771343669
-1.0529893636703491,-0.3538204431533813,-0.3660802564140687,0.012259813260687424
-1.0512027740478516,-0.3539070785045624,-0.3659182836152194,0.012011205110657008
-1.049722671508789,-0.353976160287857,-0.3657826206273641,0.011806460339507108
-1.047107219696045,-0.3540922105312347,-0.36553961723994854,0.011447406708713859
-1.046963810920715,-0.3540983200073242,-0.3655261718461795,0.011427851838855307
-1.0466192960739136,-0.3541129827499389,-0.3654938200785127,0.011380837328573812
-1.046168565750122,-0.3541319370269775,-0.3654513841903687,0.011319447163391227
-1.0461636781692505,-0.3541321456432342,-0.36545092334317875,0.011318777699944549
-1.045976161956787,-0.3541399836540222,-0.365433231569005,0.011293247914982762
-1.045525074005127,-0.3541586101055145,-0.3653905839325188,0.011231973827004249
-1.0446816682815552,-0.3541928827762604,-0.3653105098477164,0.011117627071456027
-1.0438498258590698,-0.3542258739471435,-0.3652311054869978,0.011005231539854277
-1.042493462562561,-0.3542779088020324,-0.3651007198250509,0.010822811023018464
-1.0417749881744385,-0.3543046414852142,-0.3650311949129543,0.010726553427740149
-1.041618824005127,-0.354310393333435,-0.36501604124371345,0.010705647910278449
-1.0407559871673584,-0.3543415367603302,-0.3649320434117098,0.010590506651379616
-1.0388572216033936,-0.3544070720672607,-0.36474557994162227,0.01033850787436158
-1.037144660949707,-0.3544625639915466,-0.3645754922813227,0.010112928289776113
