x,f(x)
-2.1659796237945557,-0.0038061197847127914
-2.1576671600341797,-0.003452124074101448
-2.1492884159088135,-0.0030997972935438156
-2.14084529876709,-0.0027499012649059296
-2.1323399543762207,-0.0024032294750213623
-2.1237738132476807,-0.0020605754107236862
-2.1231586933135986,-0.0020362306386232376
-2.11514949798584,-0.0017227809876203537
-2.1148459911346436,-0.0017110314220190048
-2.106468677520752,-0.001390695571899414
-2.1064674854278564,-0.0013906508684158325
-2.098024368286133,-0.0010758750140666962
-2.0977330207824707,-0.0010651685297489166
-2.0895187854766846,-0.0007675718516111374
-2.088944911956787,-0.0007471032440662384
-2.08262300491333,-0.0005245078355073929
-2.0809528827667236,-0.00046660564839839935
-2.080106258392334,-0.0004374012351036072
-2.074310302734375,-0.00024017877876758575
-2.072328567504883,-0.00017385371029376984
-2.0712194442749023,-0.00013698823750019073
-2.065931797027588,3.626011312007904e-05
-2.063647508621216,0.00010978430509567261
-2.062286138534546,0.0001532193273305893
-2.0574886798858643,0.00030395761132240295
-2.0549120903015137,0.00038338638842105865
-2.0533084869384766,0.00043227337300777435
-2.048983097076416,0.000562002882361412
-2.04612398147583,0.0006460249423980713
-2.0442962646484375,0.0006989967077970505
-2.0442888736724854,0.0006992071866989136
-2.040417194366455,0.0008094869554042816
-2.037285327911377,0.0008967462927103043
-2.0359838008880615,0.0009324904531240463
-2.035229206085205,0.0009530689567327499
-2.0317928791046143,0.0010454673320055008
-2.0283985137939453,0.0011345874518156052
-2.0276050567626953,0.0011551082134246826
-2.0261316299438477,0.0011928919702768326
-2.0231118202209473,0.0012690667062997818
-2.019465208053589,0.0013587959110736847
-2.0191619396209717,0.00136614590883255
-2.016998291015625,0.001418115571141243
-2.014376401901245,0.0014799516648054123
-2.0106565952301025,0.0015655774623155594
-2.0104875564575195,0.0015694089233875275
-2.008101463317871,0.001622980460524559
-2.0078320503234863,0.001628965139389038
-2.0055882930755615,0.0016783270984888077
-2.0020904541015625,0.0017535444349050522
-2.0014679431915283,0.001766713336110115
-1.9997889995574951,0.001801900565624237
-1.9986344575881958,0.001825820654630661
-1.996749758720398,0.0018643885850906372
-1.9934661388397217,0.001930180937051773
-1.992408275604248,0.001951003447175026
-1.9914103746414185,0.001970471814274788
-1.9894084930419922,0.0020090509206056595
-1.9878628253936768,0.002038396894931793
-1.9847853183746338,0.0020956844091415405
-1.9833104610443115,0.002122616395354271
-1.9829672574996948,0.0021288320422172546
-1.9801559448242188,0.0021790750324726105
-1.9789295196533203,0.0022006090730428696
-1.9760496616363525,0.0022502783685922623
-1.9744617938995361,0.0022771302610635757
-1.974177360534668,0.0022818967700004578
-1.9739619493484497,0.002285504713654518
-1.9708795547485352,0.0023363158106803894
-1.9699519872665405,0.002351338043808937
-1.967261552810669,0.0023941844701766968
-1.9658957719802856,0.002415534108877182
-1.9656493663787842,0.0024193618446588516
-1.9650108814239502,0.0024292264133691788
-1.9615817070007324,0.0024812333285808563
-1.9609322547912598,0.0024908948689699173
