x,f(x)
-6.077596187591553,-7.09050178527832
-6.07713508605957,-7.0879387855529785
-6.07708740234375,-7.087672710418701
-6.076979160308838,-7.087071418762207
-6.076687812805176,-7.085453033447266
-6.0757598876953125,-7.080295562744141
-6.075552463531494,-7.0791425704956055
-6.074881553649902,-7.075414180755615
-6.074189186096191,-7.071568012237549
-6.073880672454834,-7.069854259490967
-6.0737385749816895,-7.069065570831299
-6.073001384735107,-7.064969539642334
-6.0728535652160645,-7.064148902893066
-6.072451114654541,-7.061914443969727
-6.072444915771484,-7.0618791580200195
-6.072287082672119,-7.061003684997559
-6.0720438957214355,-7.059653282165527
-6.071975231170654,-7.059271812438965
-6.07133150100708,-7.055697441101074
-6.07026481628418,-7.049775123596191
-6.070009231567383,-7.0483574867248535
-6.069913864135742,-7.04782772064209
-6.069479942321777,-7.045418739318848
-6.068883419036865,-7.042108058929443
-6.068517684936523,-7.040078163146973
-6.067663669586182,-7.035340309143066
-6.0667724609375,-7.030396461486816
-6.066684722900391,-7.029909133911133
-6.066502094268799,-7.028894901275635
-6.066340923309326,-7.028001308441162
-6.066015243530273,-7.026195049285889
-6.0658698081970215,-7.025387763977051
-6.0649824142456055,-7.020466327667236
-6.0640668869018555,-7.0153913497924805
-6.064042091369629,-7.015254020690918
-6.063663482666016,-7.013154983520508
-6.063629627227783,-7.012967586517334
-6.063416957855225,-7.011788368225098
-6.063277244567871,-7.011013984680176
-6.0632524490356445,-7.010876655578613
-6.06313419342041,-7.010221004486084
-6.061993598937988,-7.003899097442627
-6.061830043792725,-7.002993106842041
-6.061421871185303,-7.000730037689209
-6.0610737800598145,-6.9988017082214355
-6.060770511627197,-6.997121334075928
-6.059899806976318,-6.992298603057861
-6.059635162353516,-6.990832805633545
-6.059116363525391,-6.987957954406738
-6.058948993682861,-6.987030982971191
-6.058846473693848,-6.98646354675293
-6.0568528175354,-6.9754252433776855
-6.056586265563965,-6.973949432373047
-6.056145668029785,-6.971510887145996
-6.056138515472412,-6.971470832824707
-6.05594539642334,-6.970401763916016
-6.055903434753418,-6.9701690673828125
-6.055861473083496,-6.969938278198242
-6.055066108703613,-6.965535640716553
-6.054318428039551,-6.961398601531982
-6.054280757904053,-6.961191654205322
-6.054070472717285,-6.96002721786499
-6.054026126861572,-6.959782600402832
-6.052557468414307,-6.951658248901367
-6.052513599395752,-6.951414585113525
-6.051982402801514,-6.948476791381836
-6.0513596534729,-6.945033550262451
-6.051233768463135,-6.944336891174316
-6.050815582275391,-6.942025184631348
-6.0507121086120605,-6.941452980041504
-6.050590515136719,-6.940781116485596
-6.050549030303955,-6.940552234649658
-6.0498552322387695,-6.936716556549072
-6.049575328826904,-6.935169219970703
-6.049172878265381,-6.93294620513916
-6.048704147338867,-6.930355548858643
-6.04836368560791,-6.928473472595215
-6.047022342681885,-6.921062469482422
-6.046960830688477,-6.920722484588623
-6.046784400939941,-6.9197492599487305
-6.046655654907227,-6.919036865234375
-6.046156406402588,-6.916279315948486
-6.045469760894775,-6.912487506866455
-6.045422554016113,-6.912227153778076
-6.0451812744140625,-6.910895347595215
-6.044266223907471,-6.9058427810668945
-6.0437211990356445,-6.902833461761475
-6.043490409851074,-6.901560306549072
-6.043042182922363,-6.899085998535156
-6.04290771484375,-6.898343563079834
-6.04253625869751,-6.896294116973877
-6.042275428771973,-6.89485502243042
-6.0421648025512695,-6.89424467086792
-6.041783809661865,-6.892143249511719
-6.041683197021484,-6.891587734222412
-6.0410847663879395,-6.888286113739014
-6.040200233459473,-6.883407115936279
-6.039261817932129,-6.878232002258301
-6.038691997528076,-6.8750901222229
-6.038544178009033,-6.874274253845215
-6.038365840911865,-6.873291015625
-6.038145065307617,-6.872074127197266
-6.038127899169922,-6.871978759765625
-6.037863254547119,-6.87052059173584
-6.037051677703857,-6.8660478591918945
-6.035946846008301,-6.859959125518799
-6.035569667816162,-6.857881546020508
-6.034951210021973,-6.85447359085083
-6.034090995788574,-6.849736213684082
-6.033868312835693,-6.848508834838867
-6.033827781677246,-6.848286151885986
-6.0337748527526855,-6.84799337387085
-6.033410549163818,-6.845988750457764
-6.032734394073486,-6.8422651290893555
-6.032637596130371,-6.841732501983643
-6.032637119293213,-6.841728687286377
-6.031557083129883,-6.835783958435059
-6.031493186950684,-6.835432529449463
-6.03137731552124,-6.834794044494629
-6.0312981605529785,-6.8343586921691895
-6.030328273773193,-6.8290205001831055
-6.029916763305664,-6.826757431030273
-6.029235363006592,-6.8230085372924805
-6.029034614562988,-6.821903705596924
-6.028968334197998,-6.821539878845215
-6.0287184715271,-6.820164680480957
-6.02867317199707,-6.819915294647217
-6.028641700744629,-6.819741725921631
-6.027495384216309,-6.8134379386901855
-6.027199745178223,-6.811811923980713
-6.027188777923584,-6.811752796173096
-6.026915073394775,-6.810247421264648
-6.025856971740723,-6.80443000793457
-6.025676250457764,-6.803437232971191
-6.025537967681885,-6.802677154541016
-6.024948596954346,-6.799437999725342
-6.0247979164123535,-6.798608779907227
-6.024264812469482,-6.795680046081543
-6.022524356842041,-6.78611946105957
-6.022061347961426,-6.783576965332031
-6.02175760269165,-6.781909465789795
-6.021342754364014,-6.779630661010742
-6.021084785461426,-6.778214454650879
-6.021063804626465,-6.778099536895752
-6.020325183868408,-6.774044036865234
-6.019810199737549,-6.771217346191406
-6.019481658935547,-6.769413948059082
-6.019186019897461,-6.767792224884033
-6.019031524658203,-6.766943454742432
-6.019010543823242,-6.766829967498779
-6.018832206726074,-6.765851020812988
-6.018746376037598,-6.765378952026367
-6.018662452697754,-6.764919281005859
-6.018601894378662,-6.764586925506592
-6.018270015716553,-6.762765884399414
-6.017998695373535,-6.761277675628662
-6.017148494720459,-6.7566142082214355
-6.017041206359863,-6.756026268005371
-6.016060829162598,-6.750648498535156
-6.015936374664307,-6.749965667724609
